NM_001507	MLNR
NM_030911	CDADC1
NM_001040443	PHF11
NM_138450	ARL11
NM_213590	TRIM13
NM_173605	KCNRG
NR_002605	DLEU1
NR_002183	ST13P4
NR_046551	DLEU7-AS1
NM_145019	FAM124A
NR_039852	MIR4703
NM_052950	WDFY2
NM_031290	CCDC70
NM_018204	CKAP2
NR_002793	TPTE2P3
NM_001011724	HNRNPA1L2
NR_031582	MIR759
NM_006418	OLFM4
NM_198441	PRR20A
NM_001040429	PCDH17
NR_051994	DIAPH3-AS1
NR_046540	DIAPH3-AS2
NM_030794	TDRD3
NR_039853	MIR4704
NM_203487	PCDH9
NR_046527	PCDH9-AS2
NR_046636	PCDH9-AS3
NR_002717	ATXN8OS
NR_047699	LINC00348
NM_006346	PIBF1
NM_001730	KLF5
NR_047005	LINC00381
NR_034024	LINC00347
NM_006002	UCHL3
NM_005358	LMO7
NM_001257995	LMO7DN
NR_026983	BTF3P11
NM_001258406	ACOD1
NR_046716	MYCBP2-AS1
NM_144777	SCEL
NR_047028	LINC00446
NR_047001	OBI1-AS1
NR_038991	RBM26-AS1
NM_019080	NDFIP2
NR_046871	LINC00333
NR_046989	LINC00351
NR_047021	LINC00433
NR_030754	MIR622
NR_027350	MIR17HG
NM_004466	GPC5
NM_005708	GPC6
NM_180989	GPR180
NM_182848	CLDN10
NM_153456	HS6ST3
NR_039723	MIR4501
NM_144778	MBNL2
NM_002271	IPO5
NR_036129	MIR3170
NR_026644	UBAC2
NR_024013	FKSG29
NR_030353	MIR623
NM_004800	TM9SF2
NM_206808	CLYBL
NR_036191	MIR4306
NM_007129	ZIC2
NR_047687	NALCN-AS1
NR_036487	FGF14-AS2
NM_003291	TPP2
NM_001146197	LRTM3
NR_026965	METTL21EP
NM_001161814	DAOA
NR_034119	LINC00460
NR_051977	ARGLU1-DT
NR_047026	LINC00443
NM_032859	ABHD13
NM_001198950	MYO16
NM_018210	NAXD
NM_003899	ARHGEF7
NM_152324	TEX29
NM_005986	SOX1
NM_145248	SPACA7
NM_207440	ATP11AUN
NM_001112732	MCF2L
NM_000131	F7
NM_000504	F10
NM_003589	CUL4A
NM_005561	LAMP1
NM_017905	SLC9D1
NM_007111	TFDP1
NM_002929	GRK1
NR_044995	GAS6-AS1
NR_044993	GAS6-DT
NM_001078645	CDC16
NR_039724	MIR4502
NM_023011	UPF3A
NM_032436	CHAMP1
NR_027248	ANKRD26P3
NM_001141968	TPTE2
NR_044998	PSPC1
NR_039721	MIR4499
NM_174928	EEF1AKMT1
NM_022459	XPO4
NM_145061	SKA3
NR_047040	LINC00424
NM_014363	SACS
NM_005932	MIPEP
NR_046531	SPATA13-AS1
NR_047594	CPAP
NR_026730	TPTE2P1
NM_152704	AMER2
NM_001007538	SHISA2
NM_183044	RNF6
NM_005288	GPR12
NM_182488	USP12
NM_001166263	MTIF3
NM_153371	LNX2
NM_001265	CDX2
NM_001105577	URAD
NM_004119	FLT3
NR_029383	PAN3-AS1
NM_002019	FLT1
NR_046378	MTUS2-AS1
NM_007106	UBL3
NM_032116	KATNAL1
NR_024464	LINC00426
NM_002128	HMGB1
NR_038287	TEX26-AS1
NM_006644	HSPH1
NM_001136571	ZAR1L
NM_052818	N4BP2L1
NM_014887	N4BP2L2
NR_051980	MICOS10P1
NR_026928	N4BP2L2-IT2
NR_047020	LINC00423
NM_001243476	STARD13
NR_047036	LINC00457
NM_005584	MAB21L1
NM_004734	DCLK1
NM_001198910	CCDC169-SOHLH2
NM_015087	SPART
NM_001127217	SMAD9
NR_047500	LINC00571
NM_001144033	STOML3
NM_025138	PROSER1
NM_005780	LHFPL6
NR_036190	MIR4305
NR_033877	LINC00548
NR_024505	LINC00598
NM_002015	FOXO1
NR_031723	MIR320D1
NM_005830	MRPS31
NR_038258	TPTE2P5
NM_172373	ELF1
NR_036127	MIR3168
NM_152903	KBTBD6
NM_032138	KBTBD7
NM_004294	MTRF1
NM_015058	VWA8
NM_001002264	EPSTI1
NM_017993	ENOX1
NM_144974	CCDC122
NR_046843	SMIM2-IT1
NM_012345	NUFIP1
NM_198404	KCTD4
NM_198849	SIAH3
NM_015070	ZC3H13
NM_001872	CPB2
NM_002298	LCP1
NM_001984	ESD
NM_014166	MED4
NR_046414	RB1-DT
NM_005767	LPAR6
NM_001268	RCBTB2
NR_051983	LINC00462
NM_030925	CAB39L
NM_018191	RCBTB1
NM_032565	EBPL
NM_002267	KPNA3
NM_020456	SPRYD7
NR_002612	DLEU2
NR_029486	MIR16-1
NR_046552	RNASEH2B-AS1
NM_012141	INTS6
NM_024705	DHRS12
NM_199289	NEK5
NM_002498	NEK3
NM_016075	VPS36
NM_007015	CNMD
NM_002590	PCDH8
NR_031628	MIR1297
NM_001042517	DIAPH3
NR_036128	MIR3169
NM_022843	PCDH20
NR_039692	MIR548X2
NR_038878	LINC00550
NM_020866	KLHL1
NM_080759	DACH1
NM_001071775	MZT1
NM_014953	DIS3
NM_007249	KLF12
NM_203497	COMMD6
NM_138444	KCTD12
NM_012158	FBXL3
NM_001201397	EDNRB
NR_047024	EDNRB
NM_006237	POU4F1
NM_024546	OBI1
NM_022118	RBM26
NR_046685	NDFIP2-AS1
NM_005842	SPRY2
NR_033829	MIR4500HG
NR_039722	MIR4500
NR_046991	LINC00353
NR_027039	LINC00410
NR_047004	LINC00379
NR_046520	GPC5-AS1
NR_046536	GPC6-AS2
NM_007084	SOX21
NR_046533	CLDN10-AS1
NM_198968	DZIP1
NM_020121	UGGT2
NR_051966	LINC00359
NM_080818	OXGR1
NM_178861	RNF113B
NM_003576	STK24
NM_001130048	DOCK9
NR_036531	UBAC2-AS1
NM_005292	GPR18
NM_004951	GPR183
NM_033132	ZIC5
NR_047686	PCCA-AS1
NM_033110	GGACT
NM_032813	TMTC4
NM_175929	FGF14
NR_039603	MIR2681
NR_039854	MIR4705
NR_036486	FGF14-IT1
NM_001010977	METTL21C
NM_138779	TEX30
NM_024089	POGLUT2
NR_040247	DAOA-AS1
NM_004093	EFNB2
NM_018011	ARGLU1
NR_047700	MYO16-AS1
NM_003749	IRS2
NR_046583	COL4A2-AS1
NR_027701	PRECSIT
NM_017664	ANKRD10
NM_145735	ARHGEF7
NR_034002	MCF2L-AS1
NM_001258213	PCID2
NM_024719	GRTP1
NM_138430	ADPRHL1
NR_028064	LINC00552
NM_000820	GAS6
NR_047495	SWINGN
NM_007368	RASA3
NM_005484	PARP2
NM_001641	APEX1
NM_000270	PNP
NM_006683	EDDM3A
NM_022360	EDDM3B
NM_001029991	METTL17
NM_173846	TPPP2
NM_018071	ARHGEF40
NM_016423	ZNF219
NM_001146683	TMEM253
NR_038970	LINC00641
NM_020366	RPGRIP1
NM_014828	TOX4
NM_005407	SALL2
NM_022060	ABHD4
NM_005015	OXA1L
NM_181304	MRPL52
NM_004995	MMP14
NM_014045	LRP10
NM_173527	REM2
NM_017924	C14orf119
NM_022789	IL25
NM_138460	CMTM5
NM_024328	THTPA
NM_182908	DHRS2
NR_023921	DHRS4-AS1
NM_021004	DHRS4
NM_001193636	DHRS4L2
NM_001082488	DHRS4L1
NM_138360	CARMIL3
NM_006032	CPNE6
NM_004563	PCK2
NR_028099	DCAF11
NM_203402	FITM1
NM_017999	RNF31
NM_006084	IRF9
NM_001048205	REC8
NM_001184739	TSSK4
NM_001002000	GMPR2
NM_174913	NOP9
NM_001164692	LTB4R2
NM_181657	LTB4R
NM_025081	NYNRIN
NM_015299	KHNYN
NR_036193	MIR4307
NR_039992	LINC00645
NM_005249	FOXG1
NR_026732	LINC01551
NM_017769	G2E3
NM_001257376	SCFD1
NM_025152	NUBPL
NM_001030055	ARHGAP5
NM_004274	AKAP6
NM_001164749	NPAS3
NR_002937	IGBP1P1
NM_003136	SRP54
NM_014672	PRORP
NM_032594	INSM2
NM_032352	BRMS1L
NM_003317	NKX2-1
NM_006194	PAX9
NR_033240	SLC25A21-AS1
NM_001195296	MIPOL1
NM_001049	SSTR1
NM_003616	GEMIN2
NM_152447	LRFN5
NM_001017923	DORIP1
NM_017922	PRPF39
NR_037792	LRR1
NM_172193	KLHDC1
NM_014315	KLHDC2
NM_001663	ARF6
NM_015915	ATL1
NM_001206673	ABHD12B
NM_030755	TMX1
NR_038358	LINC00640
NM_001042481	FRMD6
NM_016039	RTRAF
NM_000953	PTGDR
NM_001099652	GPR137C
NM_145251	STYX
NM_198066	GNPNAT1
NM_030637	DDHD1
NM_005192	CDKN3
NM_006568	CGRRF1
NM_015589	SAMD4A
NM_199421	SOCS4
NM_144578	MAPK1IP1L
NM_017943	FBXO34
NM_182926	KTN1
NR_004844	RPL13AP3
NM_021255	PELI2
NM_017799	TMEM260
NM_006544	EXOC5
NM_018477	ACTR10
NM_002892	ARID4A
NM_207377	TOMM20L
NM_001244189	KIAA0586
NM_014992	DAAM1
NM_016475	JKAMP
NM_022495	PCNX4
NM_007374	SIX6
NM_020810	TRMT5
NR_039985	LINC03033
NM_031914	SYT16
NR_015358	SERTAD4BP
NM_020663	RHOJ
NM_001008726	WDR89
NM_004857	AKAP5
NM_014950	ZBTB1
NM_021979	HSPA2
NR_039855	MIR4706
NR_045122	MAX-AS1
NR_030355	MIR625
NR_024338	CCDC196
NM_020806	GPHN
NM_152443	RDH12
NM_133510	RAD51B
NR_034165	EXD2
NM_001168368	GALNT16
NM_014734	SUSD6
NM_001039465	SRSF5
NM_001034852	SMOC1
NM_018373	SYNJ2BP
NM_003813	ADAM21
NM_015351	TTC9
NM_014982	PCNX1
NM_015556	SIPA1L1
NR_027046	LOC145474
NM_001204416	RGS6
NM_015604	DCAF4
NM_021239	RBM25
NM_000021	PSEN1
NM_024644	RIOX1
NM_001037161	ACOT1
NM_006821	ACOT2
NM_152331	ACOT4
NM_001037162	ACOT6
NR_039727	MIR4505
NM_152444	PTGR2
NM_001242924	ZNF410
NM_025057	BBOF1
NM_001024674	LIN52
NM_182894	VSX2
NM_018228	VRTN
NM_194279	ISCA2
NM_000428	LTBP2
NM_015962	FCF1
NM_019589	YLPM1
NM_001933	DLST
NM_005252	FOS
NR_038421	LINC01220
NM_001135049	JDP2
NM_052873	IFT43
NM_017926	GPATCH2L
NM_004452	ESRRB
NM_014909	VASH1
NM_194287	LRRC74A
NM_033426	CIPC
NM_020431	TMEM63C
NM_021257	NGB
NM_001513	GSTZ1
NM_001010860	SAMD15
NR_052025	SLIRP
NM_174943	SLIRP-OT1
NM_020421	ADCK1
NM_004796	NRXN3
NR_038355	DIO2-AS1
NM_000369	TSHR
NM_013231	FLRT2
NR_038445	LINC01148
NM_003608	GPR65
NM_018418	SPATA7
NM_024824	ZC3H14
NM_144596	TTC8
NR_036500	FOXN3-AS1
NR_024620	FOXN3-AS2
NM_018319	TDP1
NR_033986	LINC00642
NM_001102366	DGLUCY
NM_024832	RIN3
NM_005113	GOLGA5
NM_001275	CHGA
NR_002808	ITPK1-AS1
NM_001098621	LYSET
NM_175748	UBR7
NM_020818	UNC79
NM_182971	COX8C
NR_024183	CCDC197
NR_015415	DICER1-AS1
NM_016417	GLRX5
NM_004918	TCL1B
NR_038861	TUNAR
NM_001252507	C14orf132
NM_000623	BDKRB2
NM_000710	BDKRB1
NM_016472	GSKIP
NM_152327	AK7
NM_032632	PAPOLA
NM_003384	VRK1
NM_001099402	CCNK
NM_001144995	CCDC85C
NM_001127258	HHIPL1
NM_001008707	EML1
NM_016337	EVL
NR_029888	MIR342
NM_003403	YY1
NR_029906	MIR345
NM_004184	WARS1
NM_024515	WDR25
NM_003836	DLK1
NR_046467	MEG3
NR_039729	MIR2392
NR_046473	MEG3
NR_030528	MIR770
NR_030172	MIR493
NR_029889	MIR337
NR_030617	MIR665
NR_029965	MIR431
NM_001134888	RTL1
NR_029696	MIR127
NR_030173	MIR432
NR_029699	MIR136
NR_024149	MEG8
NR_029863	MIR370
NR_029871	MIR379
NR_030389	MIR411
NR_029841	MIR299
NR_029872	MIR380
NR_031713	MIR1197
NR_029890	MIR323A
NR_030406	MIR758
NR_029967	MIR329-1
NR_029968	MIR329-2
NR_030174	MIR494
NR_036132	MIR1193
NR_030619	MIR543
NR_030175	MIR495
NR_029861	MIR376C
NR_030266	MIR376A2
NR_030390	MIR654
NR_030157	MIR376B
NR_029868	MIR376A1
NR_030582	MIR300
NR_031575	MIR1185-1
NR_031571	MIR1185-2
NR_029873	MIR381
NR_030267	MIR487B
NR_030256	MIR539
NR_030595	MIR889
NR_030257	MIR544A
NR_030391	MIR655
NR_030162	MIR487A
NR_029874	MIR382
NR_029698	MIR134
NR_030408	MIR668
NR_030160	MIR485
NR_036133	MIR323B
NR_029704	MIR154
NR_030176	MIR496
NR_029869	MIR377
NR_030594	MIR541
NR_029975	MIR409
NR_030155	MIR412
NR_029862	MIR369
NR_030156	MIR410
NR_030392	MIR656
NR_047664	MEG9
NR_026774	LINC00239
NM_181291	WDR20
NM_001267828	ZNF839
NM_014844	TECPR2
NR_036192	MIR4309
NM_015156	RCOR1
NM_145725	TRAF3
NM_030943	AMN
NM_001077594	EXOC3L4
NM_001969	EIF5
NM_001128918	MARK3
NM_152307	TRMT61A
NM_005552	KLC1
NR_038436	PPP1R13B-DT
NM_153046	TDRD9
NM_001080464	ASPG
NR_029620	MIR203A
NM_015656	KIF26A
NM_001008404	C14orf180
NM_152328	ADSS1
NM_005163	AKT1
NM_001137601	ZBTB42
NR_024396	VESTAR
NM_001112726	CEP170B
NM_174891	CLBA1
NM_033271	BTBD6
NM_001100913	PACS2
NM_001195082	TEX22
NM_004689	MTA1
NM_001312	CRIP2
NM_001311	CRIP1
NM_001134875	TEDC1
NM_025268	TMEM121
NR_026800	FAM30A
NR_033375	LINC00226
NR_027457	LINC00221
NR_046104	LINC02297
NM_005153	USP10
NM_138376	TTC5
NR_002312	RPPH1
NM_007110	TEP1
NM_001109997	KLHL33
NM_017807	OSGEP
NM_001100814	PIP4P1
NM_201535	NDRG2
NM_001101672	ZNF219
NR_038971	LINC00641
NM_031314	HNRNPC
NM_007192	SUPT16H
NM_001170629	CHD8
NM_019852	METTL3
NM_001344	DAD1
NM_001077351	RBM23
NM_001039619	PRMT5
NM_032876	AJUBA
NM_021944	C14orf93
NM_014977	ACIN1
NM_020834	HOMEZ
NM_005864	EFS
NR_029595	MIR208A
NR_030624	MIR208B
NM_033400	ZFHX2
NM_032452	JPH4
NM_006177	NRL
NM_016049	EMC9
NR_051979	IPO4
NM_001014842	TM9SF1
NM_014169	CHMP4A
NM_012461	TINF2
NM_138452	DHRS1
NM_014430	CIDEB
NM_001198568	ADCY4
NM_006871	RIPK3
NM_001039771	CBLN3
NM_001911	CTSG
NM_014178	STXBP6
NM_006491	NOVA1
NM_002742	PRKD1
NR_038356	COCH-AS1
NR_030354	MIR624
NM_015382	HECTD1
NM_015473	HEATR5A
NM_080664	DTD2
NM_001197184	GPR33
NR_027263	ARHGAP5-AS1
NM_022073	EGLN3
NM_018453	EAPP
NM_021249	SNX6
NM_021914	CFL2
NR_049735	PTCSC3
NM_016586	MBIP
NM_001101341	SFTA3
NM_014360	NKX2-8
NR_039725	MIR4503
NM_004496	FOXA1
NR_039982	LINC00639
NM_006364	SEC23A
NM_001079537	TRAPPC6B
NR_038935	MIA2-AS1
NM_203301	FBXO33
NM_032135	FSCB
NM_017658	KLHL28
NM_018353	MIS18BP1
NM_080746	RPL10L
NM_001113498	MDGA2
NR_037503	MIR548Y
NR_039996	LINC00648
NM_001030001	RPS29
NM_001001	RPL36AL
NM_004713	NEMF
NM_001012706	LINC01588
NR_049739	VCPKMT
NM_006939	SOS2
NM_024884	L2HGDH
NR_039726	MIR4504
NM_004196	CDKL1
NM_198794	MAP4K5
NM_021818	SAV1
NM_020921	NIN
NM_015163	TRIM9
NR_047477	FRMD6-AS2
NR_037676	FRMD6-AS1
NM_007361	NID2
NM_020784	TXNDC16
NM_014584	ERO1A
NM_006832	FERMT2
NM_001202	BMP4
NM_005776	CNIH1
NM_000161	GCH1
NR_036194	MIR4308
NM_007086	WDHD1
NM_003347	UBE2L3
NM_014924	ATG14
NM_199047	TBPL2
NR_027123	KTN1-AS1
NR_026796	LINC00520
NM_021728	OTX2
NM_018168	CCDC198
NR_029434	PSMA3-AS1
NM_012460	TIMM9
NM_022571	GPR135
NM_144581	L3HYPDH
NM_001164399	CCDC175
NM_021136	RTN1
NM_016029	DHRS7
NM_174978	C14orf39
NM_005982	SIX1
NM_017420	SIX4
NM_001017970	CDC50B
NR_045406	HIF1A-AS2
NM_145171	GPHB5
NM_030791	SGPP1
NM_001214902	ESR2
NR_031677	MIR548H1
NM_006977	ZBTB25
NR_046320	GPX2
NM_145113	MAX
NR_039857	MIR4708
NM_016445	PLEK2
NM_182526	TMEM229B
NM_006370	VTI1B
NM_016026	RDH11
NM_003861	DCAF5
NM_004450	ERH
NR_024630	CCDC177
NR_003951	ADAM21P1
NM_001202547	SYNJ2BP-COX16
NR_037933	ADAM20P1
NM_003814	ADAM20
NM_005466	MED6
NM_033141	MAP3K9
NM_001005743	NUMB
NM_001220484	HEATR4
NM_006029	PNMA1
NM_194278	MIDEAS
NM_001249	ENTPD5
NM_001105579	SYNDIG1L
NM_001039479	AREL1
NM_001243007	PROX2
NM_031464	RPS6KL1
NM_002632	PGF
NM_001040108	MLH3
NM_033116	NEK9
NM_006827	TMED10
NM_007176	ERG28
NM_015305	ANGEL1
NM_024496	IRF2BPL
NM_013382	POMT2
NM_213601	TMED8
NM_001113475	NOXRED1
NM_001193314	VIPAS39
NM_199296	ISM2
NM_012245	SNW1
NM_152446	CEP128
NM_033104	STON2
NM_005065	SEL1L
NM_000153	GALC
NM_183387	EML5
NM_001085471	FOXN3
NM_145231	EFCAB11
NM_017970	NRDE2
NM_001010854	TTC7B
NM_001177676	GPR68
NM_001080414	CCDC88C
NM_024764	CATSPERB
NM_006329	FBLN5
NM_004239	TRIP11
NR_028459	ATXN3
NM_005606	LGMN
NM_014216	ITPK1
NM_022151	MOAP1
NM_032490	GON7
NM_001002860	BTBD7
NM_178013	PRIMA1
NM_001202429	ASB2
NR_039728	MIR4506
NM_020414	DDX24
NM_173849	GSC
NR_036131	MIR3173
NR_003138	SNHG10
NR_049726	TCL1A
NM_018036	ATG2B
NR_033943	LINC02291
NR_015430	LINC01550
NM_138576	BCL11B
NM_032233	SETD3
NR_039601	MIR151B
NM_001159531	BEGAIN
NR_002770	DIO3OS
NR_031649	MIR1247
NM_014226	MOK
NM_001177611	CINP
NM_152326	ANKRD9
NM_006035	CDC42BPB
NR_033938	LINC00605
NM_001015049	BAG5
NM_001100119	XRCC3
NM_001127393	ATP5MJ
NM_001257268	RD3L
NM_207379	TMEM179
NR_039860	MIR4710
NM_138420	AHNAK2
NM_017955	CDCA4
NM_013345	GPR132
NM_002226	JAG2
NM_177533	NUDT14
NR_002224	ADAM6
NR_038836	CHEK2P2
NR_036134	MIR3118-4
NR_040094	LINC01193
NR_033735	REREP3
NM_001001413	GOLGA6L1
NM_014608	CYFIP1
NR_036470	HERC2P7
NM_005664	MKRN3
NR_026646	PWRN1
NM_018958	NPAP1
NR_022009	PWAR1
NR_040082	LINC02346
NR_038852	LINC00929
NR_039732	MIR4509-1
NR_036443	HERC2P9
NR_038843	GOLGA8S
NR_036475	LOC100289656
NR_037599	PDCD6IPP2
NM_018442	DCAF6
NR_026859	ULK4P3
NR_026771	LINC02249
NM_001039841	ARHGAP11B
NR_038254	LOC100288637
NR_072991	HERC2P10
NM_014967	FAN1
NM_015995	KLF13
NM_014783	ARHGAP11A
NM_001144757	SCG5
NM_013372	GREM1
NM_001036	RYR3
NM_152595	PGBD4
NM_016454	EMC4
NM_175741	NUTM1
NM_014106	ZNF770
NR_038251	DPH6-DT
NR_039735	MIR4510
NM_001130010	CDIN1
NM_170677	MEIS2
NM_152453	TMCO5A
NM_207444	LINC02694
NM_207445	LINC02915
NM_003246	THBS1
NM_001013703	EIF2AK4
NR_040059	SRP14-DT
NM_001003940	BMF
NM_001211	BUB1B
NM_001145643	PHGR1
NM_033510	DISP2
NM_001142761	KNSTRN
NM_002225	IVD
NM_014952	BAHD1
NM_130468	CHST14
NM_152260	RPUSD2
NM_170589	KNL1
NM_002875	RAD51
NM_005258	GCHFR
NM_001130448	C15orf62
NM_020857	VPS18
NM_019074	DLL4
NM_007236	CHP1
NM_016359	NUSAP1
NM_002220	ITPKA
NM_006293	TYRO3
NM_001164273	MGA
NR_030356	MIR626
NM_014994	MAPKBP1
NM_020759	STARD9
NM_024956	TMEM62
NM_012142	CCNDBP1
NM_001159280	MAPDA
NM_002373	MAP1A
NM_001199875	SERF2
NM_024908	WDR76
NM_138423	GOLM2
NM_004048	B2M
NM_182985	TRIM69
NM_152448	TERB2
NR_034039	SORD
NM_207581	DUOXA2
NM_017434	DUOX1
NM_024063	AFG2B
NM_032413	COXFA4L3
NR_022014	HMGN2P46
NM_012388	BLOC1S6
NM_021199	SQOR
NM_001145668	CTXN2
NM_001025248	DUT
NM_014335	EID1
NM_002044	GALK2
NM_002009	FGF7
NM_020234	DTWD1
NR_024490	GABPB1-AS1
NR_039862	MIR4712
NM_001128610	USP8
NM_032802	SPPL2A
NR_027642	DCAF13P3
NR_039863	MIR4713
NM_181789	GLDN
NM_013243	SCG3
NM_014548	TMOD2
NM_014547	TMOD3
NM_002748	MAPK6
NM_001080534	UNC13C
NM_001198784	PIERCE2
NM_198524	TEX9
NM_207036	TCF12
NR_024433	LINC00926
NM_001252335	CGNL1
NM_020980	AQP9
NM_017610	RNF111
NM_004701	CCNB2
NM_033195	LDHAL6B
NM_004330	BNIP2
NM_012182	FOXB1
NM_207322	C2CD4A
NM_015059	TLN2
NR_029709	MIR190A
NM_000366	TPM1
NM_031301	APH1B
NR_046341	USP3
NM_203373	FBXL22
NM_003922	HERC1
NM_003099	SNX1
NM_024798	SNX22
NM_016213	TRIP4
NM_015042	ZNF609
NM_182703	ANKDD1A
NM_178859	SLC51B
NM_001101362	KBTBD13
NM_016395	HACD3
NR_036196	MIR4311
NM_133375	DIS3L
NM_002755	MAP2K1
NR_027654	SMAD6
NM_001145102	SMAD3
NM_001031715	IQCH
NM_001143936	C15orf61
NM_145160	MAP2K5
NM_001258024	SKOR1
NM_015322	FEM1B
NR_026949	EWSAT1
NM_015554	GLCE
NM_017705	PAQR5
NM_138555	KIF23
NM_001199017	LRRC49
NM_001172109	SENP8
NR_027262	HEXA-AS1
NM_001080462	TMEM202
NR_045566	BBS4
NR_040107	ADPGK-AS1
NM_002499	NEO1
NM_001042367	REC114
NM_001024736	CD276
NR_040067	LOXL1-AS1
NM_005576	LOXL1
NM_033240	PML
NM_001130136	ISLR2
NM_005545	ISLR
NM_025055	CCDC33
NR_045207	PPIAP46
NR_038448	UBL7-DT
NM_006465	ARID3B
NM_001130028	CLK3
NM_004383	CSK
NM_001030005	CPLX3
NM_002435	MPI
NM_001178111	SCAMP5
NM_021823	PPCDC
NM_015492	C15orf39
NM_017828	COMMD4
NM_024608	NEIL1
NM_153271	SNX33
NM_175881	CIMAP1C
NM_173469	UBE2Q2
NM_147188	FBXO22
NM_152335	TMEM266
NM_145805	ISL2
NM_003978	PSTPIP1
NM_005724	TSPAN3
NM_018200	HMG20A
NR_045123	LINGO1-AS1
NM_001101404	SH2D7
NM_005530	IDH3A
NM_004378	CRABP1
NM_004136	IREB2
NM_001013619	HYKK
NM_206839	MORF4L1
NR_029705	MIR184
NM_001146341	ANKRD34C
NM_007364	TMED3
NM_015206	MINAR1
NR_028330	ST20-AS1
NM_000137	FAH
NM_014862	ARNT2
NM_018689	CEMIP
NM_022566	TLNRD1
NM_001172128	IL16
NM_032246	MEX3B
NR_045529	ADAMTS7P1
NR_024474	UBE2Q2P2
NM_198181	GOLGA6L9
NR_026811	GOLGA2P10
NR_046096	CPEB1-AS1
NR_003011	SCARNA15
NM_023003	TM6SF1
NM_207517	ADAMTSL3
NR_036652	EFL1P1
NM_001243531	UBE2Q2P16
NR_033738	LOC440300
NM_001267536	GOLGA6L4
NR_038273	LINC00933
NM_181877	ZSCAN2
NR_004859	SCAND2P
NM_014630	ZNF592
NM_020778	ALPK3
NM_002605	PDE8A
NM_006738	AKAP13
NR_003246	GOLGA6L5P
NM_152336	AGBL1
NR_026869	LINC00052
NR_038229	NTRK3-AS1
NM_022839	MRPS11
NR_031590	MIR1179
NR_029606	MIR7-2
NM_022767	AEN
NM_002201	ISG20
NM_013227	ACAN
NM_007011	ABHD2
NR_015411	MIR9-3HG
NR_029692	MIR9-3
NM_152259	TICRR
NM_020212	WDR93
NM_001039958	MESP2
NM_198526	ZNF710
NR_036135	MIR3174
NM_001013657	GDPGP1
NM_001004309	ZNF774
NM_003870	IQGAP1
NM_022769	CRTC3
NM_002569	FURIN
NM_002005	FES
NM_001039675	UNC45A
NM_033544	RCCD1
NR_051984	PRC1-AS1
NM_014848	SV2B
NR_033769	ASB9P1
NR_037601	CHASERR
NM_001271	CHD2
NR_036136	MIR3175
NR_027132	LINC00924
NM_173499	SPATA8
NM_183376	ARRDC4
NM_000875	IGF1R
NR_039864	MIR4714
NM_144598	LRRC28
NM_005587	MEF2A
NR_028139	SPATA41
NM_198243	ASB7
NM_024652	LRRK1
NR_003659	WASH3P
NR_036432	HERC2P3
NM_001145004	GOLGA6L6
NR_027992	NBEAP1
NR_027053	LOC646214
NR_024387	CXADRP2
NR_028506	NF1P2
NM_001184889	NIPA2
NM_144599	NIPA1
NR_040057	LOC283683
NR_002824	HERC2P2
NM_019066	MAGEL2
NM_002487	NDN
NR_026647	PWRN2
NM_000462	UBE3A
NR_039865	MIR4715
NM_000275	OCA2
NM_004667	HERC2
NM_138704	NSMCE3
NM_003257	TJP1
NM_017762	MTMR10
NR_029624	MIR211
NM_001243538	LINC03034
NM_130901	OTUD7A
NM_001103184	FMN1
NM_020154	EMC7
NM_024713	KATNBL1
NM_018648	NOP10
NM_153613	LPCAT4
NM_014691	AQR
NM_080650	DPH6
NR_037507	MIR3942
NR_024264	LOC145845
NM_005739	RASGRP1
NM_152597	FSIP1
NM_007223	GPR176
NM_003134	SRP14
NM_001039905	PAK6-AS1
NM_001190479	ANKRD63
NM_207380	CCDC9B
NM_052849	CCDC32
NR_002208	MRPL42P5
NR_040058	RAD51-AS1
NM_133639	RHOV
NM_017553	INO80
NM_152596	EXD1
NM_007280	OIP5
NM_002344	LTK
NM_015540	RPAP1
NR_036195	MIR4310
NM_139265	EHD4
NM_015289	VPS39
NR_030357	MIR627
NM_015497	TMEM87A
NM_022473	ZNF106
NM_153260	LRRC57
NM_138477	CDAN1
NM_173500	TTBK2
NM_174916	UBR1
NM_000119	EPB42
NM_201631	TGM5
NM_052955	TGM7
NM_014793	LCMT2
NM_152455	ZSCAN29
NM_001141980	TP53BP1
NM_014659	PPIP5K1
NM_153700	STRC
NM_001130858	PPIP5K1
NM_025165	ELL3
NM_001258032	SERINC4
NM_005926	MFAP1
NM_032892	FRMD5
NR_034170	EIF3J-DT
NM_025137	SPG11
NM_001145112	PATL2
NM_003104	SORD
NM_014080	DUOX2
NM_144565	DUOXA1
NM_138356	SHF
NM_001482	GATM
NM_016132	MYEF2
NM_000138	FBN1
NM_001194998	CEP152
NM_001193489	SECISBP2L
NM_004236	COPS2
NM_002112	HDC
NM_203494	USP50
NM_001174116	DMXL2
NM_020396	BCL2L10
NM_018728	MYO5C
NR_031670	MIR1266
NM_004498	ONECUT1
NM_182758	WDR72
NM_016304	RSL24D1
NR_037923	DNAAF4-CCPG1
NR_030358	MIR628
NM_015617	PYGO1
NM_173814	PRTG
NM_018365	MNS1
NM_017661	ZNF280D
NR_015419	TCF12-DT
NM_001110	ADAM10
NM_004998	MYO1E
NR_031750	MIR2116
NM_001002857	ANXA2
NM_024611	ICE2
NM_134261	RORA
NM_020821	VPS13C
NM_001007595	C2CD4B
