gene,GSM2114231,GSM2114232,GSM2114233,GSM2114234,GSM2114235,GSM2114236,GSM2114237,GSM2114238,GSM2114239,GSM2114240,GSM2114241,GSM2114242
ZNF292,7.189584166666667,6.522053333333333,8.44552,7.251425833333333,8.387590833333332,7.7747150000000005,8.473845833333334,8.522703333333334,8.728387499999998,8.534443333333334,8.361288333333333,8.789794166666667
LINC01011,6.506952500000001,5.286444166666667,6.256493333333334,6.272583333333334,5.2578,5.989919166666667,4.745724166666666,5.489129166666667,4.484966666666667,5.2087900000000005,4.667114166666667,4.485367500000001
CLIC2,6.640440833333333,6.036025000000001,6.072216666666666,6.8313991666666665,6.467244999999999,7.065337500000001,7.2516549999999995,6.867221666666667,7.733119999999999,7.279925833333334,8.237264166666666,8.162809999999999
TMEM258,8.059815,8.265332500000001,8.1097,8.265105,7.285544166666668,7.5253675000000015,6.488224999999999,6.701548333333332,6.738774166666668,6.5389566666666665,6.744698333333333,6.6533991666666665
CDX2,7.2890458333333354,8.587565,7.724389999999999,7.007388333333334,7.469132499999998,7.0646458333333335,6.39702,6.605316666666667,6.456034166666668,6.4062883333333325,6.160710833333333,6.235242500000001
CTTNBP2,5.134462500000001,6.321009166666667,5.9731508333333325,5.207650000000001,5.482879166666667,5.609018333333332,6.225382500000001,7.281278333333333,6.872624999999999,6.659005833333333,6.91393,6.822321666666667
METTL23,6.996761666666667,4.785580833333334,7.292535,7.5492333333333335,6.950735833333333,6.815695833333333,7.272531666666667,6.9830308333333315,7.3084991666666665,7.130165833333333,7.164911666666666,7.492344166666666
HERC1,7.795538333333333,6.966549166666667,7.629859166666666,7.737340833333334,8.324838333333334,8.180704166666667,8.947359166666667,9.049722500000001,8.845780833333334,9.037359166666668,9.0055225,9.160423333333332
NUP214,8.223939166666666,7.094555,7.796841666666666,8.313247499999997,8.257035,8.6006975,9.2313875,9.140231666666667,9.283105833333336,9.223395833333333,9.301004166666667,9.317108333333332
KLHL42,5.463894166666667,4.228155,4.754170833333333,6.541717500000001,4.273118333333334,4.154306666666668,4.4759825,4.602999166666667,4.336801666666667,4.041367500000001,4.2705725,4.0650658333333345
KMO,4.569182499999999,6.512973333333332,4.864363333333334,4.963279166666666,4.7272025,5.1220558333333335,3.733155833333333,3.9200666666666666,4.2312166666666675,4.298637500000001,4.8740499999999995,4.195713333333333
MAP3K20,9.1844225,8.234192499999999,9.964550833333334,9.365614166666665,9.495446666666666,10.18888083333333,8.4080675,7.9811000000000005,8.464980833333334,8.906281666666667,8.1985175,8.555720833333332
AFAP1L2,7.6425025,4.944265833333334,7.5219525,7.505354999999999,7.4179900000000005,7.4613016666666665,7.237205833333333,6.814654999999999,6.802880833333333,7.0755975,6.909485833333332,6.725958333333334
SMAD6,5.285777499999999,4.978506666666666,5.1066674999999995,6.009680833333334,5.596182500000001,6.7695083333333335,5.974785833333333,6.9403991666666665,5.986214166666667,6.1583958333333335,7.108781666666668,6.749432500000001
NEK7,9.7001025,6.8847175,8.859352499999998,9.268857500000001,9.207950833333333,9.635342499999998,8.960470833333334,8.495311666666664,9.05176,8.739715,8.624924166666666,9.012739166666668
DLST,8.10406,6.051421666666666,8.710221666666667,8.501565000000001,8.443885833333333,8.918131666666667,8.407817499999998,8.310108333333334,8.394740833333334,8.3050525,8.3738025,8.5438075
PDE4DIP,4.562138333333333,4.831211666666667,4.204185833333334,4.690081666666666,4.761570833333334,4.8432875,5.877740833333334,5.7708883333333345,5.794872499999999,5.9546158333333326,6.317901666666668,6.117372499999999
SECISBP2L,8.214865,6.5452716666666655,7.895485000000001,7.970165000000001,8.6614825,8.5304125,8.6178925,9.286497500000001,8.704180833333332,8.9840425,8.889422500000002,8.926070833333332
LOC442132,5.428698333333334,7.634809166666667,5.533400833333334,5.431230833333333,6.246995833333333,5.644304166666665,4.883657500000001,5.338211666666667,5.1327099999999986,5.261417499999999,5.124861666666667,5.546099166666667
TAAR5,5.448574166666668,7.7266525,5.948430833333334,5.400258333333333,5.7958225,5.623997500000001,5.231353333333333,5.5502025,5.214028333333333,5.194095833333334,5.131163333333333,5.010090833333334
TRAPPC5,9.936799166666669,8.618445,9.925057500000001,10.396263333333334,8.791710833333333,9.232295833333334,9.210308333333332,8.639785000000002,8.5809825,8.276726666666667,8.634564166666667,8.083033333333335
PYDC1,7.870800833333334,6.235944166666667,6.552701666666667,7.5386291666666665,5.971089166666666,5.892969166666667,7.993425833333334,6.674178333333334,6.937740833333334,7.408243333333334,7.196325833333333,6.2795741666666665
MIR550A3,3.1575874999999995,2.7422008333333334,3.401140833333334,3.815044166666666,4.569815,3.9039099999999998,4.301926666666667,5.0125,4.89712,4.756279166666666,4.115271666666666,3.5101541666666667
MID1IP1,8.014838333333334,6.463933333333334,8.497502500000001,8.5425,8.124295833333333,8.274459166666666,7.063625833333334,7.128680833333333,7.158138333333333,7.190726666666667,7.257973333333333,6.628196666666668
PTCSC3,5.267545833333333,7.2019375,5.63029,5.60322,5.04085,5.291666666666667,4.720466666666666,4.473074166666667,4.768388333333334,4.838993333333334,5.088145833333334,4.670004166666667
FOXD4L4,6.295153333333334,8.297134166666666,6.038859166666666,6.011486666666666,5.864390833333334,5.986580833333334,5.738410833333333,5.903257500000001,5.819726666666667,5.5973299999999995,5.891445000000001,5.579647500000001
NECTIN2,8.383899166666668,6.115161666666666,8.296360833333333,8.0779825,8.133794166666666,8.367105833333333,7.352436666666667,7.030191666666666,7.044197499999999,7.203599999999999,7.132390833333333,6.987022500000001
SMIM3,7.528437500000002,6.137324166666667,6.2137575,7.505300000000001,6.911805833333335,6.85006,5.797650833333335,5.656440833333334,5.8829883333333335,5.4208325,5.8750108333333335,5.7643666666666675
C1QTNF3-AMACR,6.781798333333334,6.3534966666666675,5.899825833333335,6.65099,6.108754999999999,5.97747,7.875900833333333,7.483359166666667,7.286279166666666,7.611873333333334,7.271493333333332,7.806428333333334
SPATA7,5.702655,5.367820833333333,5.958536666666667,5.7690600000000005,6.077365833333334,5.897905000000001,7.010690833333332,7.1261975,7.149188333333334,7.146819999999999,7.299129166666668,7.089689166666667
KLF7,9.3600275,7.027352499999999,8.961435,8.707400833333333,9.385935833333335,9.7274175,9.024103333333334,8.295377499999999,9.373801666666667,8.16353,8.677880833333333,8.74162
SSH2,7.527121666666665,5.558860833333334,7.551875833333334,7.6913124999999996,7.739586666666665,7.624600833333332,7.8723275,8.030490833333333,8.221361666666665,8.066935833333334,8.227930833333334,8.231029999999999
LSP1P5,7.3830075000000015,9.135574166666666,7.178880833333334,7.428898333333334,7.1858575,7.335020833333334,6.771774999999999,6.350553333333334,6.878859166666667,6.671796666666666,6.8349675,6.476054166666667
RAB11FIP1,7.906231666666666,7.892035,8.942171666666669,7.756385833333333,9.767199999999997,8.2755375,7.996301666666667,7.711030000000001,7.490564166666666,7.6585375,7.484616666666665,7.075419166666666
CBX6,6.603212499999998,5.045815,8.058427499999999,6.233465833333334,7.558440833333333,6.773622499999999,6.458478333333333,6.684175833333334,6.295224166666667,6.554365833333333,6.648784166666666,6.685020000000001
FOXP1,7.860813333333334,6.4155533333333326,7.0631975,7.761190833333334,7.231073333333334,7.469132499999998,8.448195,8.410579166666668,8.782560833333333,8.144533333333333,8.568245000000001,8.484268333333334
CFDP1,6.530303333333333,4.602053333333333,7.5583,6.984688333333332,6.364045,5.883674999999999,6.574415833333333,6.75448,5.910385833333334,6.6284133333333335,6.699147499999999,6.484184166666665
PRR21,5.306781666666666,7.1499525,5.285777499999999,5.267014166666667,5.063149999999999,5.204060833333334,4.639565833333333,5.025766666666667,4.796625833333333,4.850558333333333,4.259131666666666,4.512268333333333
MET,8.670979999999998,6.689884166666666,9.221119999999997,8.335771666666666,8.914963333333334,8.915714166666667,8.134510833333332,7.290477500000001,7.820439999999999,8.357726666666666,7.918688333333333,8.492551666666667
KRAS,8.782976666666668,6.403069166666666,9.009044166666667,8.888361666666666,8.9456425,8.7429,8.062708333333335,7.8958275,8.156744166666668,7.938799166666665,8.105504999999999,8.033394166666666
SCYL2,7.5386291666666665,5.7323475,7.928375833333334,7.7192275,8.633176666666666,8.432282500000001,7.735294166666666,8.2230325,7.7589,7.934580833333334,7.9134275,8.038359166666666
PICK1,7.00701,8.913331666666666,7.384899166666667,6.761477500000001,6.770490833333334,6.724638333333334,6.504044166666667,6.278220833333331,6.52572,6.41891,6.447246666666666,6.368161666666668
ZNF593,8.016979166666664,6.378819166666666,8.359096666666668,8.306669166666666,7.506028333333333,7.855993333333334,6.976224166666667,6.8257325,6.687746666666668,6.573620833333334,6.6851375,6.745956666666667
METTL8,7.610710833333333,7.163635,7.008191666666668,8.129410833333333,6.552768333333334,6.899734166666668,8.430328333333334,8.195904166666667,8.291893333333334,8.227709166666665,8.613274166666667,8.538504166666668
CRPPA,5.634746666666666,4.18037,4.9599525,6.050095,4.897444166666667,5.309029166666667,6.989702500000001,5.633121666666667,5.677790833333334,5.903566666666666,5.4527108333333345,6.2847591666666665
MYDGF,7.951960833333334,5.9663175,8.0612125,7.721403333333334,7.485130833333333,7.311081666666667,6.450205833333334,6.438666666666667,6.53577,6.526158333333334,6.321131666666666,6.451003333333333
HECTD4,8.553014166666667,7.725705833333333,8.508113333333332,8.325323333333335,9.096365,9.041004166666669,9.713460833333334,9.994072500000001,9.597349999999999,9.668056666666667,9.891900000000001,9.57598
VLDLR,8.17206,6.825570833333333,9.264445833333333,8.245059166666666,8.003835,8.059145833333334,7.160161666666667,7.412816666666667,7.207196666666666,6.8725075,7.2454641666666655,7.1418800000000005
KRTAP5-4,4.3811366666666665,6.8033624999999995,4.953045833333333,3.7978241666666666,4.3934074999999995,4.6550375,4.370153333333334,4.919463333333333,4.621476666666667,4.7038166666666665,4.642998333333334,4.4520316666666675
SNAR-G1,7.831775833333334,8.487029999999999,7.7589,6.767853333333334,8.1515925,7.3617725,6.401043333333334,6.9423683333333335,6.6506875,6.643713333333333,6.522220000000001,6.51587
TIGAR,7.512380833333334,7.434586666666665,8.16353,8.46648,8.159798333333333,7.956013333333332,7.0631975,6.860610833333333,6.713935,6.111662500000001,6.812729166666668,6.897225833333334
ARL4D,9.643716666666668,7.978185833333335,9.019886666666666,9.665399166666667,8.4823525,8.583463333333333,7.452312499999999,8.429328333333332,7.928145,7.539285,8.1028425,8.250618333333334
TBCCD1,6.466504999999999,4.941749166666667,5.4331775,6.505985833333334,5.663286666666668,6.0089525,7.020480833333334,6.713000833333335,7.0708883333333326,7.06155,6.799980000000001,7.043662500000001
CYSLTR2,4.3780600000000005,4.537188333333333,5.182111666666667,5.107538333333333,4.005074999999999,4.187126666666667,6.560824166666667,5.4589566666666665,5.634497500000001,5.148234166666667,5.296424166666667,5.6009649999999995
CENPQ,6.127434166666667,3.9732758333333336,5.9199425,6.518817499999998,5.534444999999999,5.663225833333333,6.387078333333332,6.1887425,6.383089166666667,6.333212500000001,6.405679166666666,6.614362500000001
LYAR,6.868580000000001,4.216629166666666,6.3950733333333325,7.079304166666667,6.348215833333334,6.699251666666666,6.021260833333333,6.6197825,6.491465833333333,6.326040833333334,6.437675000000001,6.516880833333334
HOMER2,9.009691666666667,8.0887075,10.055600833333335,9.609176666666666,10.1058875,10.493341666666668,9.272459166666666,9.096958333333333,9.131031666666667,8.617242500000001,8.637344166666667,8.586020000000001
