Threshold,Test_TreatAll,Test_TreatNone,Test_LR,Test_RF,Test_XGBoost,Test_SVM,Test_LightGBM,Test_ANN,Test_Stacking,External_TreatAll,External_TreatNone,External_LR,External_RF,External_XGBoost,External_SVM,External_LightGBM,External_ANN,External_Stacking
0.22939698492462313,-0.14230495141044444,0.0,0.05633826358405713,0.0738843958143629,0.07606646961900684,0.0706692484948323,0.07717869807904201,0.06894419600244842,0.07713428534963743,-0.027333985436365588,0.0,0.14171530268449078,0.15678975111400933,0.15786381915009237,0.13965818932724705,0.1559297902401913,0.14329013150744485,0.15961960656450386
0.23236180904522613,-0.14671683882424494,0.0,0.055751326813292326,0.0732793662399713,0.07583044901914142,0.07027467453727528,0.07699222862733492,0.06885938784943635,0.0772179304675336,-0.031301824212271984,0.0,0.14189731168717812,0.157099589770446,0.1567840621454133,0.1393157021908004,0.15572095662040675,0.14302282447412062,0.1579462337435629
0.23532663316582914,-0.15116293815332624,0.0,0.05516835694203619,0.07260777907265975,0.07570812452789955,0.06951087462236474,0.07632829949602273,0.06855422712177478,0.07720089503666801,-0.035300431534906085,0.0,0.141337210575891,0.15666184749512604,0.15679218417997415,0.13897055924295196,0.155510503603426,0.1427534446123853,0.1576894810628464
0.23829145728643217,-0.15564364889029988,0.0,0.054818501796939444,0.07242023226215899,0.07581965025157443,0.06956834851102622,0.07614276937145746,0.06810962608479586,0.07684862618089096,-0.03933016668865724,0.0,0.14103993490785943,0.15559682455908871,0.15571282491093813,0.13778939613845276,0.15529841227954436,0.1424819677178168,0.15769142806878655
0.24125628140703517,-0.16015937677191636,0.0,0.05471307895898787,0.07293837967110225,0.07582706486754127,0.0689222642823931,0.07570891386954728,0.06780344320430357,0.07636029642416928,-0.04339139457359206,0.0,0.14048838775194825,0.15543430028478708,0.1557298496589178,0.13743884804733206,0.15508466344349517,0.14220836920767382,0.1576999028633243
0.2442211055276382,-0.16471053390154025,0.0,0.054508616592784186,0.07241034770211208,0.07547698995769611,0.06791069049603839,0.07540979455736735,0.06749485809110527,0.0755105876578605,-0.047484485815602856,0.0,0.1396697695035461,0.1552770390070922,0.1560228280141844,0.1373548315602837,0.15403590425531916,0.14193262411347518,0.15771498226950356
0.2471859296482412,-0.1692975388745188,0.0,0.05347276084676133,0.0714032966107124,0.07538163010874437,0.06799282508729292,0.07522854959624067,0.06718384236290414,0.07515759434671199,-0.05160981687915803,0.0,0.1393919520281245,0.15539872727677279,0.1557839930578733,0.13533642613977703,0.15381878156776363,0.1416547070734041,0.15746311995193912
0.2501507537688442,-0.17392081690652492,0.0,0.05341433454696756,0.07088788957553034,0.07480298749641184,0.06784288430437567,0.0749266133853318,0.06687036718852103,0.07492396320748278,-0.05576777018272791,0.0,0.13912511727650448,0.1560905597998481,0.15526593843541975,0.13525990707233168,0.154155944243399,0.14137459232453203,0.1572092659607738
0.2531155778894472,-0.1785807999649576,0.0,0.05287942581546637,0.07111294261295767,0.07459173129473284,0.06733140099322377,0.07474637204593854,0.06680258727255621,0.07469138428798233,-0.05995873421695927,0.0,0.13775365000336406,0.15624952342506,0.15503212675772052,0.1343560631545897,0.15422660297382765,0.1410922536948575,0.15695339657763127
0.2560804020100502,-0.18327792690348313,0.0,0.0524750552341144,0.07072707199287337,0.07401554361340681,0.06706471703838493,0.07370923432472604,0.06661405850804225,0.0748380077984208,-0.0641831036656759,0.0,0.13807844726650456,0.15584932000360263,0.15479645140952897,0.13429163289201118,0.15401760785373322,0.13997433126182113,0.1566954877060254
0.2590452261306533,-0.18801264359980777,0.0,0.052481096000493686,0.07010289283745808,0.0735686209066892,0.06692684460433744,0.07279767272734496,0.06642695132522006,0.07474149520240277,-0.0684412795297841,0.0,0.137558494404883,0.1549039222335255,0.15514157341471688,0.133942014242116,0.15326494857013676,0.13968746467729173,0.1556021815304623
0.2620100502512563,-0.19278540309677009,0.0,0.05147954248717683,0.06997869174781574,0.07323309829646181,0.06655758306944647,0.07251378085067751,0.06611128212388187,0.07465009133212255,-0.072733669254165,0.0,0.1379286395206319,0.1545017930909256,0.1549111398610922,0.13388544645694314,0.15364882654682463,0.13999001316446502,0.15509850651414045
