PC1,PC2,group,sample,var_PC1,var_PC2,dataset
23.882620757811647,-5.826486428254377,Control,GSM4448287,0.30903432138753956,0.18753466149120757,GSE147890
12.031177831496807,0.5604191624785878,Control,GSM4448288,0.30903432138753956,0.18753466149120757,GSE147890
4.057728127635652,-0.6350070776807389,Control,GSM4448289,0.30903432138753956,0.18753466149120757,GSE147890
29.55559000156328,20.63202043499707,Control,GSM4448290,0.30903432138753956,0.18753466149120757,GSE147890
13.843830571698959,2.0105620970385467,Control,GSM4448291,0.30903432138753956,0.18753466149120757,GSE147890
7.75698966938764,3.8088454101406852,Control,GSM4448292,0.30903432138753956,0.18753466149120757,GSE147890
26.091080645016515,20.429976207083932,Control,GSM4448293,0.30903432138753956,0.18753466149120757,GSE147890
-21.048913817481342,31.330127726960438,DFU,GSM4448300,0.30903432138753956,0.18753466149120757,GSE147890
-65.25999223937023,19.89201314776681,DFU,GSM4448301,0.30903432138753956,0.18753466149120757,GSE147890
-3.349632675835532,-23.294469151818415,DFU,GSM4448302,0.30903432138753956,0.18753466149120757,GSE147890
-16.301319780656492,-10.001003550261943,DFU,GSM4448303,0.30903432138753956,0.18753466149120757,GSE147890
-20.711650088095553,-40.05263649510951,DFU,GSM4448304,0.30903432138753956,0.18753466149120757,GSE147890
9.452490996828622,-18.854361483341112,DFU,GSM4448305,0.30903432138753956,0.18753466149120757,GSE147890
